fighter_name,status,age,height,weight,division,total_status,win_by_knockout,win_by_submission,title_defence,striking_accuracy,sig_Strikes_landed,sig_Strikes_attempted,takeDown_accuracy,takeDown_landed,takeDown_attempted,sig_str_landed_per_min,sig_str_absorbed_per_min,takeDown_avg_per_15_min,submission_avg_per_15_min,sig_str_defence,takeDown_defence,knockdown_avg,avg_fight_fime,sig_str_by_position_standing,sig_str_by_position_clinch,sig_str_by_position_ground,win_by_method_KO_TKO,win_by_method_DEC,win_by_method_SUB,sig_str_by_target_head,sig_str_by_target_head_percent,sig_str_by_target_body,sig_str_by_target_body_percent,sig_str_by_target_leg,sig_str_by_target_leg_percent,fight_history
Xavier Foupa-Pokam,Not Fighting,73.00,186.00,"Apr. 18, 2009",Middleweight Division,20-11-0 (W-L-D),N/A,N/A,N/A,43,23,53,N/A,N/A,N/A,1.47,2.50,0.00,0.00,"49
                  %","17
                      %",0.00,07:49,18 (78%),4 (17%),1 (4%),0 (0 %),0 (0 %),0 (0 %),8,35%,12,52%,3,13%,"[['McFedries', 'May. 23, 2009', '1', '00:00:37', 'KO/TKO'], ['Kang', 'Apr. 18, 2009', '3', '00:05:00', 'Decision - Unanimous']]",Kang,"Apr. 18, 2009",3,00:05:00,Decision - Unanimous
Gregor Gillespie,Active,36,67.00,156.00,Lightweight Division,14-1-0 (W-L-D),8,5,2,53,221,418,48,17,56,3.74,2.30,6.86,0.76,"58
                  %","100
                      %",0.51,07:23,68 (31%),19 (9%),134 (61%),8 (53%),2 (13%),5 (33%),186,84%,20,9%,15,7%,"[['Ferreira', 'May. 8, 2021', '2', '4:51', 'KO/TKO'], ['Lee', 'Nov. 2, 2019', '1', '2:47', 'KO/TKO'], ['Gillespie', 'Jan. 19, 2019', '2', '05:00', 'KO/TKO']]",Ferreira,"May. 8, 2021",2,4:51,KO/TKO
Gregor Gillespie,Active,36,67.00,156.00,Lightweight Division,14-1-0 (W-L-D),8,5,2,53,221,418,48,17,56,3.74,2.30,6.86,0.76,"58
                  %","100
                      %",0.51,07:23,68 (31%),19 (9%),134 (61%),8 (53%),2 (13%),5 (33%),186,84%,20,9%,15,7%,"[['Ferreira', 'May. 8, 2021', '2', '4:51', 'KO/TKO'], ['Lee', 'Nov. 2, 2019', '1', '2:47', 'KO/TKO'], ['Gillespie', 'Jan. 19, 2019', '2', '05:00', 'KO/TKO']]",Lee,"Nov. 2, 2019",1,2:47,KO/TKO
Gregor Gillespie,Active,36,67.00,156.00,Lightweight Division,14-1-0 (W-L-D),8,5,2,53,221,418,48,17,56,3.74,2.30,6.86,0.76,"58
                  %","100
                      %",0.51,07:23,68 (31%),19 (9%),134 (61%),8 (53%),2 (13%),5 (33%),186,84%,20,9%,15,7%,"[['Ferreira', 'May. 8, 2021', '2', '4:51', 'KO/TKO'], ['Lee', 'Nov. 2, 2019', '1', '2:47', 'KO/TKO'], ['Gillespie', 'Jan. 19, 2019', '2', '05:00', 'KO/TKO']]",Gillespie,"Jan. 19, 2019",2,05:00,KO/TKO
Travis Fulton,Not Fighting,0.00,0.00,"May. 7, 1999",Heavyweight Division,0-0-0 (W-L-D),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[['Fulton', 'Jul. 16, 1999', '2', '00:05:00', 'Decision - Unanimous'], ['Williams', 'May. 7, 1999', '1', '00:06:28', 'Submission']]",Fulton,"Jul. 16, 1999",2,00:05:00,Decision - Unanimous
Travis Fulton,Not Fighting,0.00,0.00,"May. 7, 1999",Heavyweight Division,0-0-0 (W-L-D),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[['Fulton', 'Jul. 16, 1999', '2', '00:05:00', 'Decision - Unanimous'], ['Williams', 'May. 7, 1999', '1', '00:06:28', 'Submission']]",Williams,"May. 7, 1999",1,00:06:28,Submission
Akihiro Gono,Not Fighting,69.00,171.00,"Nov. 17, 2007",Welterweight Division,28-14-7 (W-L-D),N/A,N/A,N/A,53,90,171,80,,5,2.35,11.35,1.57,0.39,"64
                  %","46
                      %",0.39,12:46,74 (82%),9 (10%),7 (8%),0 (0 %),0 (0 %),0 (0 %),33,37%,26,29%,31,34%,"[['Fitch', 'Jan. 31, 2009', '3', '00:05:00', 'Decision - Unanimous'], ['Hardy', 'Oct. 17, 2008', '3', '00:05:00', 'Decision - Split'], ['Gono', 'Nov. 17, 2007', '2', '00:03:19', 'Submission']]",Fitch,"Jan. 31, 2009",3,00:05:00,Decision - Unanimous
Akihiro Gono,Not Fighting,69.00,171.00,"Nov. 17, 2007",Welterweight Division,28-14-7 (W-L-D),N/A,N/A,N/A,53,90,171,80,,5,2.35,11.35,1.57,0.39,"64
                  %","46
                      %",0.39,12:46,74 (82%),9 (10%),7 (8%),0 (0 %),0 (0 %),0 (0 %),33,37%,26,29%,31,34%,"[['Fitch', 'Jan. 31, 2009', '3', '00:05:00', 'Decision - Unanimous'], ['Hardy', 'Oct. 17, 2008', '3', '00:05:00', 'Decision - Split'], ['Gono', 'Nov. 17, 2007', '2', '00:03:19', 'Submission']]",Hardy,"Oct. 17, 2008",3,00:05:00,Decision - Split
Akihiro Gono,Not Fighting,69.00,171.00,"Nov. 17, 2007",Welterweight Division,28-14-7 (W-L-D),N/A,N/A,N/A,53,90,171,80,,5,2.35,11.35,1.57,0.39,"64
                  %","46
                      %",0.39,12:46,74 (82%),9 (10%),7 (8%),0 (0 %),0 (0 %),0 (0 %),33,37%,26,29%,31,34%,"[['Fitch', 'Jan. 31, 2009', '3', '00:05:00', 'Decision - Unanimous'], ['Hardy', 'Oct. 17, 2008', '3', '00:05:00', 'Decision - Split'], ['Gono', 'Nov. 17, 2007', '2', '00:03:19', 'Submission']]",Gono,"Nov. 17, 2007",2,00:03:19,Submission
Luiz Dutra,Not Fighting,71.00,170.00,"Jan. 4, 2014",Welterweight Division,11-4-1 (W-L-D),N/A,N/A,N/A,51,31,61,0,,2,3.92,4.80,0.00,0.00,"42
                  %","100
                      %",0.00,03:58,19 (61%),12 (39%),0 (0%),3 (27%),5 (45%),3 (27%),12,39%,13,42%,6,19%,"[['Dutra', 'May. 30, 2015', 'N/A', 'N/A', 'N/A'], ['Kunimoto', 'Jan. 4, 2014', '1', '00:02:57', 'DQ']]",Dutra,"May. 30, 2015",N/A,N/A,N/A
Luiz Dutra,Not Fighting,71.00,170.00,"Jan. 4, 2014",Welterweight Division,11-4-1 (W-L-D),N/A,N/A,N/A,51,31,61,0,,2,3.92,4.80,0.00,0.00,"42
                  %","100
                      %",0.00,03:58,19 (61%),12 (39%),0 (0%),3 (27%),5 (45%),3 (27%),12,39%,13,42%,6,19%,"[['Dutra', 'May. 30, 2015', 'N/A', 'N/A', 'N/A'], ['Kunimoto', 'Jan. 4, 2014', '1', '00:02:57', 'DQ']]",Kunimoto,"Jan. 4, 2014",1,00:02:57,DQ
Abdul-Kerim Edilov,Not Fighting,74.00,204.00,"Sep. 2, 2017",Light Heavyweight Division,16-4-0 (W-L-D),N/A,N/A,N/A,62,77,125,100,2,2,10.22,0.13,3.98,1.99,"92
                  %",N/A,0.00,07:32,9 (12%),6 (8%),62 (81%),8 (50%),1 (6%),7 (44%),59,77%,16,21%,2,3%,"[['Mihajlovic', 'Sep. 2, 2017', '2', '02:33', 'KO/TKO']]",Mihajlovic,"Sep. 2, 2017",2,02:33,KO/TKO
Gabriel Gonzaga,Not Fighting,74.00,262.00,"Nov. 19, 2005",Heavyweight Division,17-11-0 (W-L-D),N/A,N/A,N/A,45,318,705,39,,71,2.12,2.94,2.80,1.10,"57
                  %","67
                      %",0.70,06:31,164 (52%),49 (15%),105 (33%),0 (0 %),0 (0 %),0 (0 %),201,63%,47,15%,70,22%,"[['Lewis', 'Apr. 10, 2016', 'N/A', 'N/A', 'N/A'], ['Gonzaga', 'Dec. 11, 2015', '3', '05:00', 'DEC'], ['Gonzaga', 'Apr. 11, 2015', 'N/A', 'N/A', 'N/A']]",Lewis,"Apr. 10, 2016",N/A,N/A,N/A
Gabriel Gonzaga,Not Fighting,74.00,262.00,"Nov. 19, 2005",Heavyweight Division,17-11-0 (W-L-D),N/A,N/A,N/A,45,318,705,39,,71,2.12,2.94,2.80,1.10,"57
                  %","67
                      %",0.70,06:31,164 (52%),49 (15%),105 (33%),0 (0 %),0 (0 %),0 (0 %),201,63%,47,15%,70,22%,"[['Lewis', 'Apr. 10, 2016', 'N/A', 'N/A', 'N/A'], ['Gonzaga', 'Dec. 11, 2015', '3', '05:00', 'DEC'], ['Gonzaga', 'Apr. 11, 2015', 'N/A', 'N/A', 'N/A']]",Gonzaga,"Dec. 11, 2015",3,05:00,DEC
Gabriel Gonzaga,Not Fighting,74.00,262.00,"Nov. 19, 2005",Heavyweight Division,17-11-0 (W-L-D),N/A,N/A,N/A,45,318,705,39,,71,2.12,2.94,2.80,1.10,"57
                  %","67
                      %",0.70,06:31,164 (52%),49 (15%),105 (33%),0 (0 %),0 (0 %),0 (0 %),201,63%,47,15%,70,22%,"[['Lewis', 'Apr. 10, 2016', 'N/A', 'N/A', 'N/A'], ['Gonzaga', 'Dec. 11, 2015', '3', '05:00', 'DEC'], ['Gonzaga', 'Apr. 11, 2015', 'N/A', 'N/A', 'N/A']]",Gonzaga,"Apr. 11, 2015",N/A,N/A,N/A
Nick Hein,Not Fighting,Judo,39,69.00,Lightweight Division,14-5-0 (W-L-D),1,4,9,35,276,787,33,5,18,2.65,3.61,0.86,0.00,"60
                  %","83
                      %",0.29,13:01,265 (96%),9 (3%),2 (1%),1 (7%),9 (64%),4 (29%),188,68%,47,17%,41,15%,"[['Hein', 'Jun. 1, 2019', '2', '04:56', 'KO/TKO'], ['Hein', 'Jul. 22, 2018', '3', '04:53', 'DEC'], ['Ramos', 'May. 12, 2018', '1', '03:35', 'SUB']]",Hein,"Jun. 1, 2019",2,04:56,KO/TKO
Nick Hein,Not Fighting,Judo,39,69.00,Lightweight Division,14-5-0 (W-L-D),1,4,9,35,276,787,33,5,18,2.65,3.61,0.86,0.00,"60
                  %","83
                      %",0.29,13:01,265 (96%),9 (3%),2 (1%),1 (7%),9 (64%),4 (29%),188,68%,47,17%,41,15%,"[['Hein', 'Jun. 1, 2019', '2', '04:56', 'KO/TKO'], ['Hein', 'Jul. 22, 2018', '3', '04:53', 'DEC'], ['Ramos', 'May. 12, 2018', '1', '03:35', 'SUB']]",Hein,"Jul. 22, 2018",3,04:53,DEC
Nick Hein,Not Fighting,Judo,39,69.00,Lightweight Division,14-5-0 (W-L-D),1,4,9,35,276,787,33,5,18,2.65,3.61,0.86,0.00,"60
                  %","83
                      %",0.29,13:01,265 (96%),9 (3%),2 (1%),1 (7%),9 (64%),4 (29%),188,68%,47,17%,41,15%,"[['Hein', 'Jun. 1, 2019', '2', '04:56', 'KO/TKO'], ['Hein', 'Jul. 22, 2018', '3', '04:53', 'DEC'], ['Ramos', 'May. 12, 2018', '1', '03:35', 'SUB']]",Ramos,"May. 12, 2018",1,03:35,SUB
Ciryl Gane,Active,Muay Thai,34,76.00,Heavyweight Division,13-2-0 (W-L-D),6,3,3,61,899,1467,25,,32,5.26,2.23,0.70,0.61,"62
                  %","44
                      %",0.26,14:15,807 (90%),65 (7%),27 (3%),6 (46%),4 (31%),3 (23%),391,43%,248,28%,260,29%,"[['Gane', 'Dec. 7, 2024', '3', '5:00', 'Decision - Split'], ['Gane', 'Sep. 2, 2023', '2', '3:44', 'KO/TKO'], ['Jones', 'Mar. 4, 2023', '1', '2:04', 'SUB']]",Gane,"Dec. 7, 2024",3,5:00,Decision - Split
Ciryl Gane,Active,Muay Thai,34,76.00,Heavyweight Division,13-2-0 (W-L-D),6,3,3,61,899,1467,25,,32,5.26,2.23,0.70,0.61,"62
                  %","44
                      %",0.26,14:15,807 (90%),65 (7%),27 (3%),6 (46%),4 (31%),3 (23%),391,43%,248,28%,260,29%,"[['Gane', 'Dec. 7, 2024', '3', '5:00', 'Decision - Split'], ['Gane', 'Sep. 2, 2023', '2', '3:44', 'KO/TKO'], ['Jones', 'Mar. 4, 2023', '1', '2:04', 'SUB']]",Gane,"Sep. 2, 2023",2,3:44,KO/TKO
Ciryl Gane,Active,Muay Thai,34,76.00,Heavyweight Division,13-2-0 (W-L-D),6,3,3,61,899,1467,25,,32,5.26,2.23,0.70,0.61,"62
                  %","44
                      %",0.26,14:15,807 (90%),65 (7%),27 (3%),6 (46%),4 (31%),3 (23%),391,43%,248,28%,260,29%,"[['Gane', 'Dec. 7, 2024', '3', '5:00', 'Decision - Split'], ['Gane', 'Sep. 2, 2023', '2', '3:44', 'KO/TKO'], ['Jones', 'Mar. 4, 2023', '1', '2:04', 'SUB']]",Jones,"Mar. 4, 2023",1,2:04,SUB
Joey Gomez,Not Fighting,36,68.00,135.00,Bantamweight Division,6-2-0 (W-L-D),N/A,N/A,N/A,29,59,207,100,,1,2.44,4.46,0.62,0.00,"55
                  %","50
                      %",0.62,12:07,47 (80%),12 (20%),0 (0%),6 (100%),0 (0%),0 (0%),36,61%,9,15%,14,24%,"[['Quinonez', 'Sep. 17, 2016', '3', '04:59', 'DEC'], ['Font', 'Jan. 17, 2016', 'N/A', 'N/A', 'N/A']]",Quinonez,"Sep. 17, 2016",3,04:59,DEC
Joey Gomez,Not Fighting,36,68.00,135.00,Bantamweight Division,6-2-0 (W-L-D),N/A,N/A,N/A,29,59,207,100,,1,2.44,4.46,0.62,0.00,"55
                  %","50
                      %",0.62,12:07,47 (80%),12 (20%),0 (0%),6 (100%),0 (0%),0 (0%),36,61%,9,15%,14,24%,"[['Quinonez', 'Sep. 17, 2016', '3', '04:59', 'DEC'], ['Font', 'Jan. 17, 2016', 'N/A', 'N/A', 'N/A']]",Font,"Jan. 17, 2016",N/A,N/A,N/A
Alex Gorgees,Not Fighting,"Feb. 7, 2025",N/A,N/A,Lightweight Division,7-1-0 (W-L-D),N/A,N/A,N/A,32,10,31,N/A,N/A,N/A,0.67,2.27,0.00,0.00,"38
                  %","55
                      %",0.00,15:00,5 (50%),5 (50%),0 (0%),0 (0 %),0 (0 %),0 (0 %),5,50%,3,30%,2,20%,"[['Gorgees', 'Dec. 1, 2018', '3', '05:00', 'DEC']]",Gorgees,"Dec. 1, 2018",3,05:00,DEC
Justin Edwards,Not Fighting,70.00,156.00,"Jun. 5, 2011",Lightweight Division,9-5-0 (W-L-D),N/A,N/A,N/A,42,207,491,27,,41,2.68,3.32,2.14,0.97,"51
                  %","27
                      %",0.19,11:01,113 (55%),75 (36%),19 (9%),0 (0 %),0 (0 %),0 (0 %),131,63%,56,27%,20,10%,"[['Proctor', 'Jun. 6, 2015', 'N/A', 'N/A', 'N/A'], ['Nijem', 'Jan. 15, 2014', '3', '00:05:00', 'Decision - Unanimous'], ['Edwards', 'Aug. 28, 2013', '1', '00:01:23', 'KO/TKO']]",Proctor,"Jun. 6, 2015",N/A,N/A,N/A
Justin Edwards,Not Fighting,70.00,156.00,"Jun. 5, 2011",Lightweight Division,9-5-0 (W-L-D),N/A,N/A,N/A,42,207,491,27,,41,2.68,3.32,2.14,0.97,"51
                  %","27
                      %",0.19,11:01,113 (55%),75 (36%),19 (9%),0 (0 %),0 (0 %),0 (0 %),131,63%,56,27%,20,10%,"[['Proctor', 'Jun. 6, 2015', 'N/A', 'N/A', 'N/A'], ['Nijem', 'Jan. 15, 2014', '3', '00:05:00', 'Decision - Unanimous'], ['Edwards', 'Aug. 28, 2013', '1', '00:01:23', 'KO/TKO']]",Nijem,"Jan. 15, 2014",3,00:05:00,Decision - Unanimous
Justin Edwards,Not Fighting,70.00,156.00,"Jun. 5, 2011",Lightweight Division,9-5-0 (W-L-D),N/A,N/A,N/A,42,207,491,27,,41,2.68,3.32,2.14,0.97,"51
                  %","27
                      %",0.19,11:01,113 (55%),75 (36%),19 (9%),0 (0 %),0 (0 %),0 (0 %),131,63%,56,27%,20,10%,"[['Proctor', 'Jun. 6, 2015', 'N/A', 'N/A', 'N/A'], ['Nijem', 'Jan. 15, 2014', '3', '00:05:00', 'Decision - Unanimous'], ['Edwards', 'Aug. 28, 2013', '1', '00:01:23', 'KO/TKO']]",Edwards,"Aug. 28, 2013",1,00:01:23,KO/TKO
Tim Gorman,Not Fighting,64.00,135.00,"Apr. 16, 2014",Bantamweight Division,9-4-0 (W-L-D),N/A,N/A,N/A,32,82,258,10,,21,2.73,5.57,1.00,0.00,"47
                  %","33
                      %",0.00,15:00,72 (88%),10 (12%),0 (0%),8 (89%),1 (11%),0 (0%),75,91%,2,2%,5,6%,"[['Almeida', 'Nov. 8, 2014', '3', '00:05:00', 'Decision - Unanimous'], ['Gagnon', 'Apr. 16, 2014', '3', '00:05:00', 'Decision - Unanimous']]",Almeida,"Nov. 8, 2014",3,00:05:00,Decision - Unanimous
Tim Gorman,Not Fighting,64.00,135.00,"Apr. 16, 2014",Bantamweight Division,9-4-0 (W-L-D),N/A,N/A,N/A,32,82,258,10,,21,2.73,5.57,1.00,0.00,"47
                  %","33
                      %",0.00,15:00,72 (88%),10 (12%),0 (0%),8 (89%),1 (11%),0 (0%),75,91%,2,2%,5,6%,"[['Almeida', 'Nov. 8, 2014', '3', '00:05:00', 'Decision - Unanimous'], ['Gagnon', 'Apr. 16, 2014', '3', '00:05:00', 'Decision - Unanimous']]",Gagnon,"Apr. 16, 2014",3,00:05:00,Decision - Unanimous
Cameron Else,Not Fighting,36,69.00,135.00,Bantamweight Division,10-6-0 (W-L-D),6,4,N/A,40,17,42,N/A,N/A,N/A,1.99,8.09,0.00,0.00,"51
                  %",N/A,0.00,04:16,15 (88%),0 (0%),2 (12%),6 (60%),0 (0%),4 (40%),9,53%,6,35%,2,12%,"[['Aoriqileng', 'Apr. 23, 2022', '1', '2:48', 'KO/TKO'], ['Phillips', 'Oct. 3, 2020', '2', '00:00', 'KO/TKO']]",Aoriqileng,"Apr. 23, 2022",1,2:48,KO/TKO
Cameron Else,Not Fighting,36,69.00,135.00,Bantamweight Division,10-6-0 (W-L-D),6,4,N/A,40,17,42,N/A,N/A,N/A,1.99,8.09,0.00,0.00,"51
                  %",N/A,0.00,04:16,15 (88%),0 (0%),2 (12%),6 (60%),0 (0%),4 (40%),9,53%,6,35%,2,12%,"[['Aoriqileng', 'Apr. 23, 2022', '1', '2:48', 'KO/TKO'], ['Phillips', 'Oct. 3, 2020', '2', '00:00', 'KO/TKO']]",Phillips,"Oct. 3, 2020",2,00:00,KO/TKO
Mickey Gall,Active,Brazilian Jiu-Jitsu,33,74.00,Welterweight Division,7-7-0 (W-L-D),6,5,N/A,50,366,738,32,4,25,3.50,4.72,1.15,1.58,"50
                  %","38
                      %",0.29,08:03,281 (77%),41 (11%),44 (12%),0 (0%),1 (14%),6 (86%),288,79%,58,16%,20,5%,"[['Gall', 'Nov. 16, 2024', '1', '2:55', 'KO/TKO'], ['Gall', 'Jun. 1, 2024', '3', '5:00', 'Decision - Unanimous'], ['Gall', 'Apr. 9, 2022', '1', '3:41', 'KO/TKO']]",Gall,"Nov. 16, 2024",1,2:55,KO/TKO
Mickey Gall,Active,Brazilian Jiu-Jitsu,33,74.00,Welterweight Division,7-7-0 (W-L-D),6,5,N/A,50,366,738,32,4,25,3.50,4.72,1.15,1.58,"50
                  %","38
                      %",0.29,08:03,281 (77%),41 (11%),44 (12%),0 (0%),1 (14%),6 (86%),288,79%,58,16%,20,5%,"[['Gall', 'Nov. 16, 2024', '1', '2:55', 'KO/TKO'], ['Gall', 'Jun. 1, 2024', '3', '5:00', 'Decision - Unanimous'], ['Gall', 'Apr. 9, 2022', '1', '3:41', 'KO/TKO']]",Gall,"Jun. 1, 2024",3,5:00,Decision - Unanimous
Mickey Gall,Active,Brazilian Jiu-Jitsu,33,74.00,Welterweight Division,7-7-0 (W-L-D),6,5,N/A,50,366,738,32,4,25,3.50,4.72,1.15,1.58,"50
                  %","38
                      %",0.29,08:03,281 (77%),41 (11%),44 (12%),0 (0%),1 (14%),6 (86%),288,79%,58,16%,20,5%,"[['Gall', 'Nov. 16, 2024', '1', '2:55', 'KO/TKO'], ['Gall', 'Jun. 1, 2024', '3', '5:00', 'Decision - Unanimous'], ['Gall', 'Apr. 9, 2022', '1', '3:41', 'KO/TKO']]",Gall,"Apr. 9, 2022",1,3:41,KO/TKO
Jack Hermansson,Active,MMA,36,73.00,Middleweight Division,24-8-0 (W-L-D),11,6,10,45,999,2223,30,6,66,5.09,3.69,1.53,0.38,"56
                  %","81
                      %",0.00,11:33,765 (77%),75 (8%),159 (16%),11 (46%),7 (29%),6 (25%),558,56%,201,20%,240,24%,"[['Hermansson', 'Feb. 10, 2024', '5', '5:00', 'Decision - Unanimous'], ['Hermansson', 'Dec. 3, 2022', '2', '4:06', 'KO/TKO'], ['Hermansson', 'Jul. 23, 2022', '3', '5:00', 'Decision - Unanimous']]",Hermansson,"Feb. 10, 2024",5,5:00,Decision - Unanimous
Jack Hermansson,Active,MMA,36,73.00,Middleweight Division,24-8-0 (W-L-D),11,6,10,45,999,2223,30,6,66,5.09,3.69,1.53,0.38,"56
                  %","81
                      %",0.00,11:33,765 (77%),75 (8%),159 (16%),11 (46%),7 (29%),6 (25%),558,56%,201,20%,240,24%,"[['Hermansson', 'Feb. 10, 2024', '5', '5:00', 'Decision - Unanimous'], ['Hermansson', 'Dec. 3, 2022', '2', '4:06', 'KO/TKO'], ['Hermansson', 'Jul. 23, 2022', '3', '5:00', 'Decision - Unanimous']]",Hermansson,"Dec. 3, 2022",2,4:06,KO/TKO
Jack Hermansson,Active,MMA,36,73.00,Middleweight Division,24-8-0 (W-L-D),11,6,10,45,999,2223,30,6,66,5.09,3.69,1.53,0.38,"56
                  %","81
                      %",0.00,11:33,765 (77%),75 (8%),159 (16%),11 (46%),7 (29%),6 (25%),558,56%,201,20%,240,24%,"[['Hermansson', 'Feb. 10, 2024', '5', '5:00', 'Decision - Unanimous'], ['Hermansson', 'Dec. 3, 2022', '2', '4:06', 'KO/TKO'], ['Hermansson', 'Jul. 23, 2022', '3', '5:00', 'Decision - Unanimous']]",Hermansson,"Jul. 23, 2022",3,5:00,Decision - Unanimous
Willie Gates,Not Fighting,69.00,125.00,"Dec. 13, 2014",Flyweight Division,12-7-0 (W-L-D),N/A,N/A,N/A,39,67,172,N/A,N/A,N/A,1.80,4.28,0.00,0.40,"39
                  %","68
                      %",0.81,09:18,42 (63%),9 (13%),16 (24%),6 (50%),3 (25%),3 (25%),36,54%,23,34%,8,12%,"[['Sasaki', 'May. 8, 2016', '2', '03:30', 'SUB'], ['Ortiz', 'Aug. 8, 2015', '3', '02:59', 'KO/TKO'], ['Montague', 'Jul. 12, 2015', '1', '01:36', 'KO/TKO']]",Sasaki,"May. 8, 2016",2,03:30,SUB
Willie Gates,Not Fighting,69.00,125.00,"Dec. 13, 2014",Flyweight Division,12-7-0 (W-L-D),N/A,N/A,N/A,39,67,172,N/A,N/A,N/A,1.80,4.28,0.00,0.40,"39
                  %","68
                      %",0.81,09:18,42 (63%),9 (13%),16 (24%),6 (50%),3 (25%),3 (25%),36,54%,23,34%,8,12%,"[['Sasaki', 'May. 8, 2016', '2', '03:30', 'SUB'], ['Ortiz', 'Aug. 8, 2015', '3', '02:59', 'KO/TKO'], ['Montague', 'Jul. 12, 2015', '1', '01:36', 'KO/TKO']]",Ortiz,"Aug. 8, 2015",3,02:59,KO/TKO
Willie Gates,Not Fighting,69.00,125.00,"Dec. 13, 2014",Flyweight Division,12-7-0 (W-L-D),N/A,N/A,N/A,39,67,172,N/A,N/A,N/A,1.80,4.28,0.00,0.40,"39
                  %","68
                      %",0.81,09:18,42 (63%),9 (13%),16 (24%),6 (50%),3 (25%),3 (25%),36,54%,23,34%,8,12%,"[['Sasaki', 'May. 8, 2016', '2', '03:30', 'SUB'], ['Ortiz', 'Aug. 8, 2015', '3', '02:59', 'KO/TKO'], ['Montague', 'Jul. 12, 2015', '1', '01:36', 'KO/TKO']]",Montague,"Jul. 12, 2015",1,01:36,KO/TKO
Eddie Gordon,Not Fighting,72.00,184.50,"Jul. 6, 2014",Middleweight Division,8-4-0 (W-L-D),N/A,N/A,N/A,33,79,242,83,,6,2.03,2.57,1.93,0.00,"60
                  %","64
                      %",0.39,09:44,54 (68%),3 (4%),22 (28%),3 (38%),4 (50%),1 (13%),76,96%,2,3%,1,1%,"[['Carlos Junior', 'Jun. 27, 2015', '3', '04:36', 'SUB'], ['Gordon', 'Apr. 18, 2015', 'N/A', 'N/A', 'N/A'], ['Gordon', 'Dec. 6, 2014', '2', '00:03:08', 'KO/TKO']]",Carlos Junior,"Jun. 27, 2015",3,04:36,SUB
Eddie Gordon,Not Fighting,72.00,184.50,"Jul. 6, 2014",Middleweight Division,8-4-0 (W-L-D),N/A,N/A,N/A,33,79,242,83,,6,2.03,2.57,1.93,0.00,"60
                  %","64
                      %",0.39,09:44,54 (68%),3 (4%),22 (28%),3 (38%),4 (50%),1 (13%),76,96%,2,3%,1,1%,"[['Carlos Junior', 'Jun. 27, 2015', '3', '04:36', 'SUB'], ['Gordon', 'Apr. 18, 2015', 'N/A', 'N/A', 'N/A'], ['Gordon', 'Dec. 6, 2014', '2', '00:03:08', 'KO/TKO']]",Gordon,"Apr. 18, 2015",N/A,N/A,N/A
Eddie Gordon,Not Fighting,72.00,184.50,"Jul. 6, 2014",Middleweight Division,8-4-0 (W-L-D),N/A,N/A,N/A,33,79,242,83,,6,2.03,2.57,1.93,0.00,"60
                  %","64
                      %",0.39,09:44,54 (68%),3 (4%),22 (28%),3 (38%),4 (50%),1 (13%),76,96%,2,3%,1,1%,"[['Carlos Junior', 'Jun. 27, 2015', '3', '04:36', 'SUB'], ['Gordon', 'Apr. 18, 2015', 'N/A', 'N/A', 'N/A'], ['Gordon', 'Dec. 6, 2014', '2', '00:03:08', 'KO/TKO']]",Gordon,"Dec. 6, 2014",2,00:03:08,KO/TKO
Tony Gravely,Not Fighting,MMA,31,65.00,Bantamweight Division,23-9-0 (W-L-D),10,3,4,48,382,791,42,5,86,3.82,4.47,5.40,0.30,"44
                  %","52
                      %",0.60,11:06,204 (53%),72 (19%),106 (28%),10 (43%),10 (43%),3 (13%),243,64%,63,16%,76,20%,"[['Henry', 'Mar. 11, 2023', '3', '5:00', 'Decision - Split'], ['Gravely', 'Sep. 17, 2022', '3', '5:00', 'Decision - Unanimous'], ['Munoz', 'Jun. 4, 2022', '1', '1:08', 'KO/TKO']]",Henry,"Mar. 11, 2023",3,5:00,Decision - Split
Tony Gravely,Not Fighting,MMA,31,65.00,Bantamweight Division,23-9-0 (W-L-D),10,3,4,48,382,791,42,5,86,3.82,4.47,5.40,0.30,"44
                  %","52
                      %",0.60,11:06,204 (53%),72 (19%),106 (28%),10 (43%),10 (43%),3 (13%),243,64%,63,16%,76,20%,"[['Henry', 'Mar. 11, 2023', '3', '5:00', 'Decision - Split'], ['Gravely', 'Sep. 17, 2022', '3', '5:00', 'Decision - Unanimous'], ['Munoz', 'Jun. 4, 2022', '1', '1:08', 'KO/TKO']]",Gravely,"Sep. 17, 2022",3,5:00,Decision - Unanimous
